col1,col2
182,36
968,49
241,15
341,43
591,19
824,31
913,47
389,7
546,26
100,30
891,3
995,44
632,10
497,12
718,13
489,29
659,18
192,27
294,48
831,11
472,8
350,25
67,36
290,24
677,14
405,17
456,16
32,1
976,9
29,32
705,23
574,35
11,50
834,33
6,20
861,42
449,34
744,46
763,45
135,40
849,39
660,4
652,28
594,6
608,41
549,37
514,21
496,38
838,49
301,5
704,22
893,2
673,6
114,31
654,1
389,49
321,46
312,21
437,35
223,23
430,45
485,43
408,14
537,24
604,29
352,30
865,9
627,17
45,40
788,27
504,42
740,19
464,5
546,39
906,7
108,32
609,26
826,50
257,22
533,4
486,11
63,28
467,15
850,37
132,48
482,47
518,8
111,36
153,2
876,10
526,33
651,44
721,12
396,13
480,34
799,18
970,16
256,38
929,3
982,41
656,25
425,20
722,42
746,21
620,38
931,29
327,22
778,17
698,50
923,1
919,6
584,37
450,4
267,13
619,5
553,31
456,16
110,15
110,33
727,12
125,35
495,49
401,9
269,44
688,47
107,26
561,36
973,14
609,32
317,11
369,18
680,10
314,27
900,2
74,34
588,19
939,48
20,45
465,3
280,43
505,46
42,39
271,24
550,41
25,8
491,40
379,30
981,25
133,23
532,28
266,7
95,20
760,45
675,41
531,15
593,21
757,49
402,24
140,18
730,22
853,17
198,16
534,2
589,14
592,9
998,40
124,11
251,30
986,43
780,7
576,3
495,48
539,36
958,23
30,19
496,38
372,46
589,5
262,34
50,28
926,27
955,39
316,33
399,31
775,42
23,47
820,10
911,12
922,8
911,32
45,13
562,4
821,6
15,44
891,29
444,37
294,26
764,1
992,25
245,50
739,35
424,20
647,18
472,29
900,8
925,36
700,24
174,42
132,37
91,12
454,49
688,19
769,13
512,43
581,34
838,28
305,47
643,4
228,48
268,21
748,38
929,35
102,50
814,33
724,27
687,7
686,22
557,44
68,30
191,2
212,25
167,11
957,10
399,3
21,5
346,16
630,31
743,45
802,23
192,32
314,17
306,39
694,6
975,41
26,26
618,20
668,40
887,15
219,46
351,14
886,9
776,1
949,29
742,41
627,2
573,18
645,12
487,21
455,19
722,22
988,47
796,40
453,50
540,5
427,39
897,13
296,15
119,42
196,4
782,17
490,30
904,43
956,46
267,32
382,1
734,36
645,8
892,11
994,37
361,28
654,7
565,25
739,9
324,6
997,38
628,27
490,34
577,31
604,3
34,20
156,10
84,35
773,33
76,45
186,16
609,48
485,44
17,26
641,24
698,49
289,23
141,14
391,42
149,28
162,43
848,11
817,49
255,46
227,33
879,50
972,5
499,34
997,45
328,22
271,30
102,9
920,20
88,35
207,17
438,24
265,37
382,27
767,7
726,4
875,23
62,48
766,1
60,39
432,40
699,6
31,16
301,36
584,41
52,14
511,10
601,25
136,29
560,26
335,3
748,19
752,44
938,47
520,38
603,32
480,8
779,15
636,21
737,12
653,13
546,18
611,31
714,2
640,30
682,11
622,40
932,37
440,32
594,26
606,48
319,8
902,9
251,46
605,28
423,10
250,49
567,18
230,4
840,50
530,19
291,36
242,35
708,20
346,27
861,2
10,25
704,34
899,15
898,33
849,5
330,16
419,29
140,24
670,42
3,13
545,43
266,3
17,1
196,21
873,45
800,39
916,17
992,7
148,38
235,31
170,44
216,47
959,22
195,41
354,23
85,6
707,12
260,14
541,11
487,45
647,46
426,22
395,25
726,41
184,42
128,29
632,35
974,37
490,6
438,16
949,49
143,24
739,7
979,47
328,3
419,19
321,39
843,20
839,26
903,44
328,1
136,9
577,31
463,43
470,21
291,18
973,28
852,27
672,12
65,40
586,50
261,36
536,17
698,38
479,8
37,15
929,34
615,33
841,5
60,48
202,4
937,13
923,23
393,2
413,10
746,14
708,32
712,30
979,47
785,4
159,1
316,31
984,32
934,10
879,13
419,9
336,38
565,16
36,6
303,44
775,43
76,17
177,20
315,27
907,48
619,42
704,3
399,49
170,2
716,5
229,8
470,28
24,26
470,40
598,21
573,12
663,24
747,18
740,41
234,19
412,36
220,25
766,34
49,29
626,15
233,46
964,35
277,37
394,33
403,22
439,30
245,11
408,45
966,39
947,14
46,23
57,7
37,50
702,5
339,3
717,10
793,14
446,50
407,30
768,49
369,31
160,7
170,47
521,17
881,44
60,2
569,12
128,20
623,15
805,36
575,25
50,38
647,43
488,37
590,18
289,21
74,19
593,33
193,48
802,32
493,40
512,4
104,9
320,34
971,6
163,27
582,45
376,46
607,35
770,26
457,28
473,41
737,13
436,23
432,16
696,11
136,1
173,42
187,29
931,8
137,39
561,24
439,22
702,48
492,25
260,43
77,12
648,36
84,26
690,27
997,24
406,14
138,17
743,10
244,11
833,16
455,1
917,3
508,37
555,35
48,22
343,47
612,7
855,30
772,33
118,5
700,28
901,6
770,32
9,20
447,34
210,23
864,44
654,42
715,18
659,45
519,4
43,9
665,2
478,8
791,38
781,41
605,46
682,31
781,40
311,50
105,21
654,13
988,49
789,39
683,15
360,29
868,19
898,34
74,32
129,17
497,16
618,2
30,38
863,42
338,46
241,5
440,45
579,1
676,26
660,49
347,39
844,28
335,50
992,14
488,25
511,15
414,21
598,33
170,13
75,9
865,20
641,12
89,8
354,7
734,29
113,11
921,43
559,22
107,41
153,31
756,36
814,47
242,6
993,19
292,24
701,3
730,35
512,18
909,23
268,30
567,40
520,10
397,27
205,4
657,37
144,44
739,48
647,32
379,36
391,29
327,11
49,15
947,21
622,44
661,50
812,47
973,1
563,35
963,5
131,8
199,3
159,28
510,38
363,31
538,24
830,40
237,4
605,33
898,30
867,19
520,49
56,13
793,34
381,25
121,2
862,46
374,26
353,42
963,9
346,48
501,6
540,23
170,22
631,45
152,27
423,41
409,43
276,7
362,37
873,12
134,16
27,39
903,18
781,20
717,10
252,17
819,14
776,7
338,16
511,43
798,28
157,8
820,29
839,24
765,2
923,17
236,26
650,10
896,38
57,11
280,41
720,35
354,31
781,33
290,13
752,36
340,48
246,22
706,44
423,1
522,3
725,21
972,15
800,25
725,19
999,39
626,32
802,45
489,30
864,5
380,47
57,14
681,4
915,20
733,23
82,37
592,42
2,18
111,49
256,40
285,6
18,46
767,34
403,50
885,12
813,9
486,27
940,7
803,17
394,33
404,23
131,42
63,34
588,12
491,31
970,26
649,43
911,16
813,35
195,10
453,45
171,4
846,21
574,41
83,14
726,32
945,15
430,24
144,8
872,27
874,6
784,46
270,37
442,38
658,48
949,9
464,44
766,5
212,50
803,11
820,30
900,2
785,1
371,25
407,29
194,40
529,36
506,18
231,49
900,28
152,47
151,13
887,20
887,39
359,19
738,3
616,22
711,31
501,39
173,2
118,41
893,16
117,23
114,35
710,4
893,8
199,49
739,46
411,5
979,29
428,42
95,13
445,12
68,11
807,10
942,9
336,47
488,24
84,32
214,21
881,22
658,44
717,1
10,25
440,3
766,6
929,19
306,26
215,37
54,36
242,40
974,27
136,38
134,17
84,48
88,30
124,7
428,45
463,50
559,33
252,43
304,18
890,28
60,20
323,34
973,15
434,14
34,46
220,42
402,48
499,45
203,50
35,18
363,31
69,39
141,36
692,37
51,26
120,15
922,44
500,5
176,6
663,35
387,41
931,19
507,30
864,13
676,3
792,16
146,21
377,25
558,20
15,29
969,22
659,10
357,12
779,40
314,47
997,49
990,38
878,2
746,43
124,33
927,11
990,1
374,4
884,23
541,32
234,9
386,8
357,34
311,27
441,17
767,14
890,24
26,7
682,28
325,18
193,40
551,20
14,4
513,25
844,10
845,48
719,2
60,27
770,36
877,8
170,13
111,45
903,46
123,29
76,1
903,9
787,16
988,34
306,12
94,42
350,32
821,35
529,28
167,43
29,21
650,26
232,7
657,39
8,50
582,30
467,44
314,15
746,31
639,38
39,14
64,3
469,49
542,47
423,17
448,5
565,33
121,24
712,23
477,37
139,19
175,11
415,6
440,22
901,41
92,38
712,10
14,30
645,15
890,40
51,7
115,21
193,47
159,46
137,12
45,33
616,27
678,34
232,43
348,31
550,8
469,36
426,23
262,32
844,26
646,25
606,42
66,19
540,35
606,3
125,49
988,28
719,16
895,37
905,50
837,20
840,6
459,39
309,1
59,2
206,13
759,24
144,29
706,9
182,48
641,17
820,4
513,5
878,45
99,41
62,44
918,18
523,14
366,11
40,22
13,6
620,43
604,49
638,18
95,44
783,14
63,3
687,39
806,31
165,40
125,25
774,1
233,42
837,48
752,46
582,8
178,11
28,13
965,10
345,41
645,23
743,34
297,19
969,17
677,28
614,27
768,50
507,7
328,15
772,36
303,30
605,20
835,29
980,26
564,12
90,5
652,16
839,33
854,22
78,2
273,24
876,4
347,35
312,47
105,45
715,9
594,37
861,32
206,21
830,38
162,41
972,39
959,31
706,48
209,50
299,47
757,5
787,28
726,33
160,23
419,8
137,22
871,25
251,20
833,2
137,38
227,49
444,11
652,10
305,17
817,1
257,21
453,46
752,43
274,7
699,40
436,18
286,9
309,12
444,6
400,42
324,35
653,14
843,4
205,26
534,45
351,3
76,32
224,16
197,24
618,37
46,27
237,13
296,34
812,36
707,19
644,30
461,29
832,15
489,44
490,29
486,41
96,40
22,13
109,28
605,35
25,43
673,19
281,3
615,45
900,15
839,18
424,49
934,42
948,36
521,12
713,7
275,6
60,20
525,8
806,44
60,39
615,26
177,11
786,31
870,48
742,21
688,46
169,16
804,27
629,23
738,25
169,30
526,34
566,32
842,50
567,1
369,4
300,22
550,5
302,10
989,33
327,47
594,37
143,38
897,14
117,17
541,2
624,9
190,24
97,46
374,9
948,30
254,3
284,39
616,35
800,16
435,13
119,28
306,43
832,45
912,26
896,4
636,34
578,21
433,20
464,7
987,47
603,17
161,27
166,19
884,5
624,11
840,33
34,49
26,24
130,41
831,23
559,12
483,44
789,1
151,37
255,22
171,48
388,15
150,42
489,2
434,38
481,50
776,29
442,31
676,10
994,8
642,36
115,32
275,25
72,18
444,40
381,6
624,14
614,17
213,37
924,27
121,46
893,34
253,20
732,13
950,40
540,45
390,29
496,22
142,21
930,33
749,5
133,24
378,14
563,6
896,36
377,49
803,3
524,43
809,44
262,39
120,48
760,47
382,23
504,31
8,8
770,41
457,50
171,9
306,16
931,11
334,26
394,1
223,2
237,25
642,18
25,28
962,19
454,35
554,42
647,7
965,15
34,4
258,38
212,12
261,10
660,32
850,30
410,12
710,38
106,7
776,35
556,47
227,10
764,24
709,43
230,40
940,14
713,31
302,13
50,46
178,37
408,19
532,50
692,30
402,32
740,6
390,1
644,36
752,45
694,26
998,42
951,4
301,48
603,15
853,22
22,2
146,21
874,49
176,23
352,16
162,8
931,41
417,34
884,39
412,20
378,11
348,25
203,5
201,28
130,3
939,44
985,33
617,27
773,17
114,18
273,9
480,29
67,24
582,34
131,30
605,46
854,21
701,5
284,44
660,28
904,43
72,48
39,7
208,8
413,42
754,32
151,36
735,1
302,6
526,39
421,2
478,41
766,45
736,11
592,9
248,10
910,31
783,18
782,33
149,15
950,49
182,19
822,26
874,27
762,50
688,47
195,38
492,12
471,25
574,14
857,37
79,4
232,13
242,29
137,40
928,3
687,20
962,35
320,22
622,16
217,23
488,17
560,21
568,23
219,4
258,17
569,30
188,9
9,5
75,47
158,40
496,49
571,14
808,38
309,37
325,18
276,24
785,43
917,15
829,39
752,26
258,41
666,16
576,29
849,34
322,35
456,11
898,20
659,10
510,36
538,45
5,28
27,42
11,6
458,46
307,33
636,22
366,31
760,8
142,27
672,50
965,12
16,1
504,48
654,19
9,2
624,32
570,7
664,44
185,13
650,3
111,25
66,27
402,25
68,17
624,11
482,37
483,42
213,8
127,13
69,16
279,28
7,10
946,22
994,46
608,39
268,2
184,32
926,26
234,19
203,45
743,31
891,40
736,1
821,9
426,23
736,30
719,50
78,38
712,43
369,7
909,15
115,12
475,20
622,5
933,48
725,41
551,36
547,47
798,6
539,33
614,4
851,44
39,49
10,21
942,3
107,14
791,24
766,35
931,18
81,29
231,34
531,20
971,33
107,21
930,3
550,43
995,11
239,42
141,4
982,29
475,6
424,38
911,16
815,14
81,39
124,44
875,49
446,13
74,25
525,41
464,28
527,7
407,31
474,2
284,36
106,9
33,40
952,37
448,50
532,34
461,12
930,17
154,46
533,30
477,24
669,5
949,35
127,1
449,26
831,19
443,27
39,22
639,8
713,23
441,10
432,45
889,32
525,15
136,48
255,47
817,18
103,32
921,29
229,2
987,15
435,6
335,50
329,23
273,27
752,48
892,39
565,4
982,37
741,12
116,16
439,5
528,44
971,3
228,42
94,34
169,49
854,14
123,10
122,11
361,26
475,33
838,7
248,1
264,38
546,13
613,19
903,22
676,41
179,36
225,28
875,35
935,30
578,31
520,9
352,46
845,43
764,40
486,20
994,21
896,24
678,25
892,45
129,18
111,17
332,47
679,8
350,29
562,39
673,4
788,31
744,19
42,40
160,46
652,25
135,3
358,32
589,13
643,37
62,12
442,17
942,47
698,18
711,35
764,41
188,42
654,23
887,9
248,49
979,7
403,16
423,36
696,11
855,48
336,38
586,20
545,8
957,24
130,6
559,2
379,26
27,22
48,15
519,27
514,30
90,10
116,44
743,45
247,33
277,34
565,43
74,21
771,50
171,1
792,14
995,5
735,28
701,43
889,17
384,3
791,36
346,7
752,44
318,28
546,39
228,25
605,16
316,10
714,49
963,37
71,18
113,2
977,40
926,19
609,20
631,46
732,26
900,31
475,14
957,24
276,33
861,42
52,13
680,15
534,32
287,6
640,21
69,50
200,11
410,12
122,9
473,4
71,29
448,38
684,41
319,5
436,35
520,27
599,47
221,30
393,34
501,23
407,45
437,48
608,1
60,22
396,8
602,44
11,36
980,21
103,41
967,48
921,15
740,12
88,13
498,28
523,10
121,2
34,7
489,16
971,26
2,37
565,3
667,32
502,6
710,14
267,9
831,45
245,17
2,8
751,35
296,22
688,25
27,47
42,43
162,5
915,39
533,30
631,1
72,24
377,46
95,49
67,18
367,20
879,42
33,40
54,29
283,11
899,38
815,33
620,19
533,23
47,4
68,34
304,31
867,27
227,50
832,12
793,19
91,50
301,25
609,27
444,7
939,18
699,29
911,33
783,39
61,48
763,35
346,5
942,26
809,1
860,20
92,24
47,30
25,3
86,15
906,43
537,4
877,32
333,8
51,44
119,13
677,37
150,14
918,11
201,9
556,16
575,38
162,10
90,22
237,42
810,23
81,21
339,28
622,41
637,36
780,49
984,17
571,47
936,40
833,2
649,45
510,34
385,31
946,6
163,46
48,10
781,47
508,21
257,6
555,17
814,5
613,16
962,13
591,35
709,30
193,48
625,31
906,46
464,14
890,7
161,11
675,25
48,8
31,33
688,4
566,2
478,32
410,44
483,34
824,9
641,37
686,18
991,19
969,15
544,1
261,3
735,24
3,28
344,29
180,40
511,39
356,45
501,36
147,22
323,38
249,20
967,49
716,23
775,41
894,42
501,12
675,50
936,43
348,27
2,26
767,12
831,5
878,40
779,3
276,18
567,46
954,24
533,13
743,26
609,37
558,28
963,39
115,25
779,11
784,42
102,2
459,49
819,35
868,34
830,4
979,23
277,47
39,19
630,10
693,1
572,32
35,14
609,29
760,22
762,17
456,31
214,20
521,45
976,44
911,50
667,38
27,30
470,27
320,16
731,8
818,15
103,6
446,33
743,7
537,41
607,21
654,9
275,48
655,43
999,36
789,16
398,27
296,19
189,48
509,8
76,45
71,37
970,24
937,7
821,29
581,12
543,43
14,28
277,25
847,47
825,1
243,3
632,4
462,44
595,10
980,32
8,34
11,36
199,15
423,18
772,9
940,14
362,23
58,33
695,13
169,31
716,40
762,35
981,21
804,42
977,41
787,2
730,5
705,6
974,39
961,22
932,26
621,30
163,49
67,50
182,46
825,17
20,20
619,38
393,11
983,36
997,18
849,26
69,29
910,24
258,9
280,12
117,32
318,44
264,6
516,48
530,7
864,14
751,21
680,20
553,10
382,45
722,5
930,16
444,49
543,25
436,40
327,4
11,28
876,3
397,13
919,30
794,15
396,23
513,22
792,17
107,2
407,39
617,43
203,50
33,41
418,33
871,37
745,1
313,47
153,11
108,8
719,31
876,35
548,34
257,19
403,46
759,42
509,27
545,38
398,42
873,7
73,49
964,40
738,34
895,28
459,45
278,35
39,2
235,4
125,3
65,21
903,30
708,16
944,10
170,26
642,11
255,37
514,48
824,8
734,27
2,6
469,5
690,14
423,36
74,20
587,43
549,46
268,39
939,47
778,17
197,31
899,25
635,23
960,29
816,13
727,44
434,32
298,9
969,19
249,12
167,22
819,18
124,38
321,41
564,50
487,15
314,24
802,33
962,1
738,22
518,39
967,38
398,47
185,14
890,44
348,45
499,48
456,35
124,34
53,13
392,40
29,2
345,49
453,43
738,21
204,17
876,28
22,31
844,9
11,24
31,6
175,4
155,5
227,41
301,16
136,50
893,23
854,20
251,18
367,32
751,3
635,29
283,26
469,12
743,10
664,25
973,19
595,30
454,37
405,46
797,8
970,27
721,36
545,33
940,7
262,42
739,11
550,15
582,1
502,12
259,41
424,3
95,17
678,50
543,40
718,14
742,1
286,29
657,42
77,32
202,24
246,46
394,21
408,28
25,30
232,35
966,49
364,36
688,27
335,34
521,8
194,19
111,39
92,11
409,13
448,4
158,6
790,10
618,15
461,26
430,22
818,45
799,43
810,2
103,9
451,16
985,7
580,18
636,44
604,25
539,5
306,20
221,31
448,33
668,37
402,47
169,48
109,23
731,38
409,12
742,20
542,10
700,26
443,9
774,5
674,31
188,29
278,33
93,38
717,6
369,45
966,36
386,35
786,11
13,24
102,14
140,17
167,43
717,50
531,4
410,8
690,16
59,7
674,25
775,19
703,34
472,18
382,27
249,39
852,1
996,28
140,49
925,47
560,21
18,30
463,23
770,42
473,40
425,44
132,32
803,37
865,2
797,22
461,3
843,13
543,46
789,48
771,41
825,15
425,31
463,27
665,25
68,13
670,30
455,24
778,34
856,4
962,18
895,38
689,42
175,16
645,3
373,40
332,33
512,22
699,26
537,39
312,41
361,48
191,21
919,1
156,32
601,2
981,12
740,36
445,19
996,46
408,10
274,49
786,5
254,43
891,17
856,45
68,37
842,20
301,9
765,23
689,8
655,28
602,29
710,6
361,50
96,11
427,35
330,47
753,44
211,7
751,15
65,14
108,12
940,3
754,32
989,20
919,34
705,40
406,4
407,42
394,23
233,44
412,43
256,22
686,33
85,19
916,27
216,50
790,21
328,39
168,16
607,37
275,36
282,18
197,35
836,47
726,11
327,1
851,49
141,28
4,48
317,13
609,26
676,14
965,9
425,17
112,31
522,15
440,30
776,10
92,25
308,6
624,41
552,38
570,2
44,24
7,46
535,29
811,45
565,7
75,5
572,8
440,33
425,45
972,5
659,7
674,40
275,11
319,20
237,6
604,24
790,2
715,46
516,8
407,47
613,31
311,34
977,30
941,21
827,15
827,29
122,16
140,28
81,44
382,13
710,18
18,22
431,48
260,43
395,27
598,12
732,37
725,19
266,41
293,35
907,38
165,26
644,32
677,39
686,10
834,9
183,23
315,14
570,36
31,4
176,1
779,3
528,42
121,17
260,49
376,50
49,25
685,50
374,7
814,8
203,27
177,2
604,41
463,26
698,24
590,1
568,32
599,33
451,23
953,37
543,13
85,11
331,43
759,6
269,19
534,46
993,4
148,16
702,18
299,35
659,25
415,36
412,21
796,42
792,48
536,10
407,49
727,14
12,38
948,44
371,15
155,45
814,40
844,30
307,5
733,47
925,39
679,12
879,17
871,20
645,28
393,34
915,22
977,9
670,31
117,3
551,29
532,17
276,35
660,8
911,47
974,40
722,9
11,15
624,34
209,3
602,49
792,23
67,2
760,7
206,38
561,39
109,37
330,41
179,45
864,43
877,20
802,46
286,36
480,11
359,10
538,48
411,4
298,29
45,33
331,6
526,28
700,25
397,31
887,24
748,21
555,27
85,22
751,30
584,32
424,16
443,19
445,26
882,12
181,5
796,44
37,13
508,42
972,1
285,18
891,14
885,50
582,45
789,1
763,49
535,23
401,42
535,14
900,20
485,39
771,33
67,4
274,18
195,6
966,34
562,47
113,37
253,12
100,16
47,50
890,44
378,10
506,21
350,8
343,2
768,38
478,48
114,28
251,9
444,3
407,30
297,32
435,35
330,26
585,25
83,27
600,22
210,29
685,13
716,5
681,43
567,40
432,41
802,19
470,31
500,46
450,7
408,17
48,11
740,15
652,36
616,24
480,34
451,5
263,44
557,37
35,43
725,26
323,32
755,23
990,4
228,45
381,46
327,48
654,40
766,24
310,33
560,13
636,18
834,8
250,27
850,12
201,22
678,50
165,16
917,39
693,30
374,17
626,2
408,42
725,47
749,35
819,1
997,25
789,41
668,31
827,19
904,7
12,6
261,14
770,10
226,36
968,3
689,38
163,20
244,9
992,29
644,21
101,49
48,15
649,11
360,28
797,31
557,18
919,36
495,29
243,44
838,48
616,47
707,25
9,35
110,7
358,40
156,16
378,37
408,13
908,28
856,46
702,26
984,10
134,19
129,2
19,49
720,14
805,34
984,4
117,1
453,6
107,30
734,50
740,32
374,38
126,42
850,12
494,11
297,27
302,22
465,23
575,24
279,43
923,17
684,39
707,21
238,41
147,5
47,3
888,20
766,8
824,45
235,15
919,9
480,33
862,47
963,50
406,26
881,42
255,16
902,35
252,15
10,41
960,12
844,33
220,27
383,45
374,1
811,37
480,48
88,18
434,25
496,20
706,13
379,31
587,8
441,6
344,43
486,29
565,3
770,38
403,9
251,32
687,7
719,49
852,44
324,40
455,5
977,4
985,24
591,36
267,10
941,11
259,17
95,39
668,2
168,46
858,30
201,22
614,19
750,23
104,21
54,28
503,34
587,14
566,8
150,28
310,42
975,45
647,36
734,30
317,17
398,14
501,50
949,24
252,38
909,41
286,34
260,23
70,43
652,48
612,49
699,11
786,19
525,16
385,35
425,18
948,47
605,10
520,40
648,3
23,25
36,31
457,27
143,1
303,5
640,26
23,21
616,12
495,39
249,15
278,44
132,7
623,2
838,29
995,46
283,20
452,37
479,32
474,13
665,6
305,9
649,4
363,22
821,33
221,36
333,25
6,49
50,16
87,28
674,5
57,23
947,4
296,29
626,20
253,32
321,31
559,7
814,24
687,30
44,44
701,6
632,33
821,15
976,1
599,46
495,10
795,38
182,43
271,9
498,18
90,39
346,47
377,14
523,26
706,35
120,21
462,45
198,12
192,22
672,3
296,11
963,48
517,2
255,17
744,41
551,50
658,40
840,19
478,37
14,42
60,27
641,13
988,8
34,34
383,15
538,5
924,34
942,48
794,42
873,46
866,9
883,11
601,36
463,14
516,32
99,2
487,27
250,45
197,24
3,37
292,21
713,35
538,6
176,18
844,40
183,20
82,49
549,28
722,41
568,23
118,19
292,43
385,33
130,22
68,39
266,44
55,25
849,47
657,4
336,16
161,3
43,12
732,13
841,31
280,38
171,7
194,50
213,1
159,30
422,10
722,29
180,8
122,26
221,17
700,21
244,46
406,45
276,24
520,49
758,39
744,6
249,17
790,50
967,19
749,12
375,18
372,20
199,15
102,13
500,44
144,29
464,37
281,35
771,4
947,28
897,14
995,30
430,16
490,26
759,42
778,8
605,2
878,22
233,5
933,36
717,23
994,33
665,32
363,34
649,38
116,9
941,10
911,1
81,31
50,7
502,41
879,11
1,48
206,43
893,27
622,25
599,40
794,3
832,47
355,14
701,50
612,2
863,18
398,8
295,43
252,22
67,9
581,29
420,33
767,26
544,41
156,4
356,44
957,47
919,12
124,21
809,19
739,13
784,39
699,37
577,32
853,40
440,5
252,7
82,31
172,11
570,17
312,24
102,20
384,42
29,1
829,45
500,46
501,25
344,27
12,36
559,23
140,35
324,16
429,15
210,48
511,10
67,30
929,34
476,38
776,49
816,6
498,3
45,28
114,33
669,19
310,14
361,48
919,34
855,11
221,9
14,39
940,12
616,2
902,40
889,23
357,27
72,25
943,24
43,42
817,21
822,5
255,50
131,18
43,10
150,44
522,28
414,26
753,29
203,41
658,15
731,31
483,32
929,17
103,47
191,7
657,20
348,45
230,4
30,30
401,16
160,1
670,46
358,37
819,6
735,49
381,22
978,13
855,43
780,3
179,36
426,38
338,8
452,35
394,13
208,49
924,33
805,11
457,50
574,30
228,21
749,47
901,44
272,6
563,28
398,25
848,31
102,32
919,2
163,29
894,16
842,48
471,24
900,17
352,39
192,10
750,35
573,9
613,3
39,22
224,42
704,15
16,36
100,18
624,12
470,4
324,45
454,43
116,19
817,5
861,1
369,7
368,20
919,41
111,23
845,26
472,8
849,14
146,34
595,40
28,38
624,46
450,37
8,27
293,25
925,10
899,33
186,17
133,18
345,44
652,47
34,16
667,1
148,20
33,40
682,42
989,24
119,21
647,30
107,13
445,28
774,37
100,34
841,29
49,8
674,14
698,32
425,4
863,7
25,27
711,9
154,26
158,2
71,49
781,6
23,50
650,23
548,22
215,11
613,45
112,35
357,31
822,36
396,5
550,3
588,46
531,15
990,39
436,19
161,12
868,41
128,48
188,43
230,38
237,44
959,30
438,19
930,18
54,31
886,11
802,49
553,29
184,3
457,5
127,32
988,17
380,1
977,13
944,22
682,7
773,46
872,12
571,26
796,21
400,14
211,40
432,41
131,10
601,45
585,33
240,38
75,24
83,2
797,6
998,34
35,43
119,9
190,36
113,28
837,37
296,50
151,25
908,27
397,47
41,16
323,8
916,42
113,23
373,48
375,15
686,39
478,4
380,20
398,35
115,27
608,35
581,37
158,46
202,14
191,34
32,39
127,7
574,3
14,26
334,50
571,33
90,2
105,43
414,40
988,38
133,49
5,16
855,22
933,36
141,12
303,23
109,45
154,41
74,1
688,48
842,13
378,32
314,15
278,10
450,31
953,29
824,19
529,5
292,20
685,11
717,21
549,28
176,30
52,47
748,8
268,17
798,4
365,25
319,6
721,44
305,18
956,9
785,42
208,24
738,11
460,14
827,5
942,35
166,40
395,25
878,6
402,47
631,42
834,10
467,41
26,28
500,45
15,16
453,30
210,3
228,18
447,21
991,34
176,27
357,24
787,37
46,1
293,32
572,49
580,4
604,13
185,17
107,2
426,44
554,26
806,50
270,19
183,38
197,31
437,48
645,8
714,9
176,46
34,29
913,23
234,39
234,43
34,12
678,33
238,36
1,22
409,7
819,15
860,20
256,34
937,14
205,45
262,26
332,35
82,33
142,7
711,9
665,18
317,31
103,42
498,21
777,47
307,6
29,3
1,29
171,4
843,27
303,49
580,1
190,43
760,23
520,15
81,11
48,2
791,50
217,20
215,28
491,19
750,8
16,38
407,12
308,37
233,22
658,36
398,32
215,41
532,30
442,10
51,25
485,16
38,17
995,39
795,40
819,48
693,5
189,46
283,24
946,13
31,44
578,32
724,45
601,40
